168,103,10135.99389,2013-01-21
169,3,733.967381,2013-01-22
170,5,916.293387,2013-01-22
171,6,16043.12279,2013-01-22
172,7,36451.642,2013-01-22
173,8,19275.76654,2013-01-22
174,9,9656.245542,2013-01-22
175,60,13261.29497,2013-01-22
176,103,10137.28518,2013-01-22
177,3,734.807013,2013-01-23
178,5,916.270288,2013-01-23
179,6,16071.39508,2013-01-23
180,7,36537.64691,2013-01-23
181,8,19311.14032,2013-01-23
182,9,9671.213256,2013-01-23
183,60,13279.52755,2013-01-23
184,103,10144.12868,2013-01-23
185,3,735.656656,2013-01-24
186,5,917.332829,2013-01-24
187,6,16067.82116,2013-01-24
188,7,36646.0981,2013-01-24
189,8,19334.87487,2013-01-24
190,9,9674.680787,2013-01-24
191,60,13285.52099,2013-01-24
192,103,10148.17724,2013-01-24
193,3,733.809911,2013-01-25
194,5,920.120165,2013-01-25
195,6,16053.114,2013-01-25
196,7,36656.93387,2013-01-25
197,8,19352.75051,2013-01-25
198,9,9669.579658,2013-01-25
199,60,13281.6079,2013-01-25
200,103,10148.51264,2013-01-25
201,3,733.730763,2013-01-26
202,5,920.021844,2013-01-26
203,6,16053.6327,2013-01-26
204,7,36652.97379,2013-01-26
205,8,19351.51384,2013-01-26
206,9,9669.674139,2013-01-26
207,60,13281.3561,2013-01-26
208,103,10149.58474,2013-01-26
209,3,733.651623,2013-01-27
210,5,919.923534,2013-01-27
211,6,16054.11945,2013-01-27
212,7,36649.01415,2013-01-27
213,8,19350.28409,2013-01-27
214,9,9669.763335,2013-01-27
215,60,13281.11693,2013-01-27
216,103,10150.65746,2013-01-27
217,3,733.985995,2013-01-28
218,5,918.256941,2013-01-28
219,6,16060.22956,2013-01-28
220,7,36478.97195,2013-01-28
221,8,19295.42132,2013-01-28
222,9,9666.633859,2013-01-28
223,60,13260.57279,2013-01-28
224,103,10152.58729,2013-01-28
225,3,730.987783,2013-01-29
226,5,921.646708,2013-01-29
227,6,16060.5973,2013-01-29
228,7,36628.71961,2013-01-29
229,8,19361.83696,2013-01-29
230,9,9673.375639,2013-01-29
231,60,13286.98818,2013-01-29
232,103,10155.77112,2013-01-29
233,3,729.12808,2013-01-30
234,5,917.026579,2013-01-30
235,6,16046.60855,2013-01-30
236,7,36718.56897,2013-01-30
237,8,19359.10335,2013-01-30
238,9,9669.548368,2013-01-30
239,60,13281.85343,2013-01-30
240,103,10157.98315,2013-01-30
241,3,726.970628,2013-01-31
242,5,917.483239,2013-01-31
243,6,16064.74967,2013-01-31
244,7,36627.26435,2013-01-31
245,8,19345.87054,2013-01-31
246,9,9673.743338,2013-01-31
247,60,13286.19505,2013-01-31
248,103,10155.25378,2013-01-31
249,3,726.885747,2013-02-01
250,5,924.562708,2013-02-01
251,6,16073.36478,2013-02-01
252,7,36744.68616,2013-02-01
253,8,19440.25437,2013-02-01
254,9,9684.770087,2013-02-01
255,60,13319.96223,2013-02-01
256,103,10156.55882,2013-02-01
257,3,726.806324,2013-02-02
258,5,924.461635,2013-02-02
259,6,16072.18492,2013-02-02
260,7,36740.70523,2013-02-02
261,8,19438.46765,2013-02-02
262,9,9684.091196,2013-02-02
263,60,13318.95218,2013-02-02
264,103,10157.47661,2013-02-02
265,3,726.72691,2013-02-03
266,5,924.360574,2013-02-03
267,6,16074.40722,2013-02-03
268,7,36736.72473,2013-02-03
269,8,19437.63356,2013-02-03
270,9,9684.924368,2013-02-03
271,60,13319.47249,2013-02-03
272,103,10158.3945,2013-02-03
273,3,731.384941,2013-02-04
274,5,919.695542,2013-02-04
275,6,16076.5158,2013-02-04
276,7,36843.59782,2013-02-04
277,8,19439.45765,2013-02-04
278,9,9688.542762,2013-02-04
279,60,13318.1192,2013-02-04
280,103,10158.62919,2013-02-04
281,3,731.982742,2013-02-05
282,5,925.364991,2013-02-05
283,6,16080.80558,2013-02-05
284,7,37057.31413,2013-02-05
285,8,19540.36784,2013-02-05
286,9,9700.536441,2013-02-05
287,60,13354.55987,2013-02-05
288,103,10162.2467,2013-02-05
289,3,732.58451,2013-02-06
290,5,927.327562,2013-02-06
291,6,16132.00976,2013-02-06
292,7,36719.37999,2013-02-06
293,8,19475.90561,2013-02-06
294,9,9711.188335,2013-02-06
295,60,13342.90759,2013-02-06
296,103,10162.21539,2013-02-06
297,3,734.780233,2013-02-07
298,5,925.774847,2013-02-07
299,6,16151.41049,2013-02-07
300,7,36728.35927,2013-02-07
301,8,19454.6075,2013-02-07
302,9,9719.914109,2013-02-07
303,60,13345.32108,2013-02-07
304,103,10163.74168,2013-02-07
305,3,733.061263,2013-02-08
306,5,927.559867,2013-02-08
307,6,16159.894,2013-02-08
308,7,36719.99464,2013-02-08
309,8,19468.68035,2013-02-08
310,9,9724.611846,2013-02-08
311,60,13351.37782,2013-02-08
312,103,10164.75165,2013-02-08
313,3,732.981396,2013-02-09
314,5,927.458415,2013-02-09
315,6,16160.31494,2013-02-09
316,7,36716.06581,2013-02-09
317,8,19467.434,2013-02-09
318,9,9724.65067,2013-02-09
319,60,13351.12038,2013-02-09
320,103,10165.73,2013-02-09
321,3,732.901538,2013-02-10
322,5,927.356974,2013-02-10
323,6,16160.71455,2013-02-10
324,7,36712.13742,2013-02-10
325,8,19466.17256,2013-02-10
326,9,9724.680469,2013-02-10
327,60,13350.86061,2013-02-10
328,103,10166.70862,2013-02-10
329,3,730.882017,2013-02-11
330,5,924.557861,2013-02-11
331,6,16144.08727,2013-02-11
332,7,36401.90071,2013-02-11
333,8,19353.9342,2013-02-11
334,9,9705.206721,2013-02-11
335,60,13302.8043,2013-02-11
336,103,10167.78178,2013-02-11
337,3,730.407432,2013-02-12
338,5,925.877548,2013-02-12
339,6,16151.39983,2013-02-12
340,7,36535.80856,2013-02-12
341,8,19402.11385,2013-02-12
342,9,9714.388349,2013-02-12
343,60,13323.12424,2013-02-12
344,103,10169.59404,2013-02-12
345,3,726.648315,2013-02-13
346,5,925.153141,2013-02-13
347,6,16167.64127,2013-02-13
348,7,36661.92001,2013-02-13
349,8,19469.65092,2013-02-13
350,9,9725.189115,2013-02-13
351,60,13351.36215,2013-02-13
352,103,10172.13498,2013-02-13
353,3,728.650079,2013-02-14
354,5,926.815165,2013-02-14
355,6,16174.52873,2013-02-14
356,7,36687.96144,2013-02-14
357,8,19479.10689,2013-02-14
358,9,9729.411245,2013-02-14
359,60,13355.96903,2013-02-14
360,103,10172.6556,2013-02-14
361,3,730.4114,2013-02-15
362,5,926.542346,2013-02-15
363,6,16194.59095,2013-02-15
364,7,36453.92324,2013-02-15
365,8,19404.20212,2013-02-15
366,9,9730.091908,2013-02-15
367,60,13333.99855,2013-02-15
368,103,10175.07998,2013-02-15
369,3,730.331541,2013-02-16
370,5,926.442301,2013-02-16
371,6,16194.94256,2013-02-16
372,7,36449.97872,2013-02-16
373,8,19402.89885,2013-02-16
374,9,9730.106466,2013-02-16
375,60,13333.16786,2013-02-16
376,103,10176.09753,2013-02-16
377,3,730.251691,2013-02-17
378,5,926.342267,2013-02-17
379,6,16195.34047,2013-02-17
380,7,36446.03463,2013-02-17
381,8,19401.61307,2013-02-17
382,9,9730.138255,2013-02-17
383,60,13332.97694,2013-02-17
384,103,10177.1152,2013-02-17
385,3,730.528844,2013-02-18
386,5,926.214639,2013-02-18
387,6,16196.02888,2013-02-18
388,7,36395.82801,2013-02-18
389,8,19399.21808,2013-02-18
390,9,9727.648531,2013-02-18
391,60,13328.75256,2013-02-18
392,103,10179.06708,2013-02-18
393,3,734.424927,2013-02-19
394,5,936.085535,2013-02-19
395,6,16198.91547,2013-02-19
396,7,36191.21468,2013-02-19
397,8,19359.55792,2013-02-19
398,9,9725.446849,2013-02-19
399,60,13322.89504,2013-02-19
400,103,10181.28016,2013-02-19
401,3,732.768001,2013-02-20
402,5,925.358014,2013-02-20
403,6,16200.75616,2013-02-20
404,7,36069.77106,2013-02-20
405,8,19282.49455,2013-02-20
406,9,9718.508521,2013-02-20
407,60,13317.27184,2013-02-20
408,103,10182.32011,2013-02-20
409,3,734.742482,2013-02-21
410,5,921.24079,2013-02-21
411,6,16220.84391,2013-02-21
412,7,35998.75125,2013-02-21
413,8,19250.17997,2013-02-21
414,9,9723.634078,2013-02-21
415,60,13314.16551,2013-02-21
416,103,10183.18129,2013-02-21
417,3,735.779462,2013-02-22
418,5,928.90955,2013-02-22
419,6,16234.01552,2013-02-22
420,7,36350.72886,2013-02-22
421,8,19373.6838,2013-02-22
422,9,9745.026068,2013-02-22
423,60,13369.23232,2013-02-22
424,103,10185.30883,2013-02-22
425,3,735.699361,2013-02-23
426,5,928.809594,2013-02-23
427,6,16234.41468,2013-02-23
428,7,36346.79138,2013-02-23
429,8,19372.47619,2013-02-23
430,9,9745.073563,2013-02-23
431,60,13369.06303,2013-02-23
432,103,10186.29586,2013-02-23
433,3,735.619268,2013-02-24
434,5,928.709649,2013-02-24
435,6,16234.75992,2013-02-24
436,7,36342.85434,2013-02-24
437,8,19371.24946,2013-02-24
438,9,9745.100481,2013-02-24
439,60,13368.88026,2013-02-24
440,103,10187.28294,2013-02-24
441,3,738.424803,2013-02-25
442,5,916.91802,2013-02-25
443,6,16219.97948,2013-02-25
444,7,36376.1755,2013-02-25
445,8,19311.94947,2013-02-25
446,9,9735.958259,2013-02-25
447,60,13343.37426,2013-02-25
448,103,10191.73696,2013-02-25
449,3,745.19581,2013-02-26
450,5,927.364726,2013-02-26
451,6,16214.94469,2013-02-26
452,7,36162.33878,2013-02-26
453,8,19268.05225,2013-02-26
454,9,9730.089084,2013-02-26
455,60,13330.01958,2013-02-26
456,103,10191.70215,2013-02-26
457,3,743.710356,2013-02-27
458,5,935.817488,2013-02-27
459,6,16215.25171,2013-02-27
460,7,36231.15847,2013-02-27
461,8,19321.6096,2013-02-27
462,9,9736.294559,2013-02-27
463,60,13352.08148,2013-02-27
464,103,10192.60342,2013-02-27
465,3,743.038586,2013-02-28
466,5,933.469212,2013-02-28
467,6,16227.29203,2013-02-28
468,7,36061.29774,2013-02-28
469,8,19278.28112,2013-02-28
470,9,9736.671303,2013-02-28
471,60,13338.5912,2013-02-28
472,103,10194.18102,2013-02-28
473,3,744.770765,2013-03-01
474,5,936.287853,2013-03-01
475,6,16242.07937,2013-03-01
476,7,35961.62734,2013-03-01
477,8,19261.80891,2013-03-01
478,9,9741.771185,2013-03-01
479,60,13338.85612,2013-03-01
480,103,10193.76955,2013-03-01
481,3,744.689662,2013-03-02
482,5,936.186776,2013-03-02
483,6,16242.46309,2013-03-02
484,7,35957.76337,2013-03-02
485,8,19260.63218,2013-03-02
486,9,9741.802771,2013-03-02
487,60,13338.674,2013-03-02
488,103,10194.70743,2013-03-02
489,3,744.608568,2013-03-03
490,5,936.085711,2013-03-03
491,6,16242.84826,2013-03-03
492,7,35953.89983,2013-03-03
493,8,19259.45567,2013-03-03
494,9,9741.834567,2013-03-03
495,60,13338.48739,2013-03-03
496,103,10195.6453,2013-03-03
497,3,744.01415,2013-03-04
498,5,935.927737,2013-03-04
499,6,16255.40186,2013-03-04
500,7,35911.30684,2013-03-04
501,8,19241.79085,2013-03-04
502,9,9744.401674,2013-03-04
503,60,13327.5137,2013-03-04
504,103,10195.47241,2013-03-04
505,3,742.088904,2013-03-05
506,5,941.625644,2013-03-05
507,6,16265.86533,2013-03-05
508,7,35790.48273,2013-03-05
509,8,19228.2311,2013-03-05
510,9,9747.381127,2013-03-05
511,60,13327.0387,2013-03-05
512,103,10195.6014,2013-03-05
513,3,740.504778,2013-03-06
514,5,943.520834,2013-03-06
515,6,16273.86476,2013-03-06
516,7,35474.68374,2013-03-06
517,8,19147.64939,2013-03-06
518,9,9742.263805,2013-03-06
519,60,13310.3045,2013-03-06
520,103,10196.95367,2013-03-06
521,3,738.640434,2013-03-07
522,5,946.02195,2013-03-07
523,6,16315.84011,2013-03-07
524,7,35069.18044,2013-03-07
525,8,19054.52524,2013-03-07
526,9,9748.551013,2013-03-07
527,60,13294.10212,2013-03-07
528,103,10200.70663,2013-03-07
529,3,735.539386,2013-03-08
530,5,946.078739,2013-03-08
531,6,16261.84536,2013-03-08
532,7,35053.46656,2013-03-08
533,8,19036.43447,2013-03-08
534,9,9731.677657,2013-03-08
535,60,13280.62727,2013-03-08
536,103,10202.86747,2013-03-08
537,3,735.459323,2013-03-09
538,5,945.975861,2013-03-09
539,6,16262.16944,2013-03-09
540,7,35049.70883,2013-03-09
541,8,19035.23958,2013-03-09
542,9,9731.683442,2013-03-09
543,60,13280.42597,2013-03-09
544,103,10203.77636,2013-03-09
545,3,735.379269,2013-03-10
546,5,945.872994,2013-03-10
547,6,16262.54823,2013-03-10
548,7,35045.95152,2013-03-10
549,8,19034.06314,2013-03-10
550,9,9731.71084,2013-03-10
551,60,13280.23934,2013-03-10
552,103,10204.70513,2013-03-10
553,3,734.759027,2013-03-11
554,5,947.949952,2013-03-11
555,6,16275.81127,2013-03-11
556,7,35241.21802,2013-03-11
557,8,19101.48138,2013-03-11
558,9,9736.323802,2013-03-11
559,60,13292.48395,2013-03-11
560,103,10205.63727,2013-03-11
561,3,735.043538,2013-03-12
562,5,943.852179,2013-03-12
563,6,16266.86353,2013-03-12
564,7,35293.81129,2013-03-12
565,8,19115.6101,2013-03-12
566,9,9733.302565,2013-03-12
567,60,13289.89477,2013-03-12
568,103,10206.51995,2013-03-12
569,3,734.560304,2013-03-13
570,5,940.630881,2013-03-13
571,6,16287.57039,2013-03-13
572,7,35080.8086,2013-03-13
573,8,19037.86444,2013-03-13
574,9,9732.925373,2013-03-13
575,60,13266.70816,2013-03-13
576,103,10207.4208,2013-03-13
577,3,733.839046,2013-03-14
578,5,944.510731,2013-03-14
579,6,16275.07023,2013-03-14
580,7,35091.54185,2013-03-14
581,8,19046.18235,2013-03-14
582,9,9729.090754,2013-03-14
583,60,13266.70441,2013-03-14
584,103,10209.74591,2013-03-14
585,3,736.55439,2013-03-15
586,5,945.595926,2013-03-15
587,6,16273.68443,2013-03-15
588,7,35398.2961,2013-03-15
589,8,19128.88075,2013-03-15
590,9,9740.644184,2013-03-15
591,60,13295.34734,2013-03-15
592,103,10211.41739,2013-03-15
593,3,736.474394,2013-03-16
594,5,945.493117,2013-03-16
595,6,16274.09337,2013-03-16
596,7,35394.60516,2013-03-16
597,8,19127.68161,2013-03-16
598,9,9740.679646,2013-03-16
599,60,13295.16321,2013-03-16
600,103,10212.34518,2013-03-16
601,3,736.394406,2013-03-17
602,5,945.390319,2013-03-17
603,6,16274.51015,2013-03-17
604,7,35390.91464,2013-03-17
605,8,19126.46877,2013-03-17
606,9,9740.722089,2013-03-17
607,60,13295.01003,2013-03-17
608,103,10213.25761,2013-03-17
609,3,739.199486,2013-03-18
610,5,940.900616,2013-03-18
611,6,16273.72977,2013-03-18
612,7,35181.65376,2013-03-18
613,8,18941.0851,2013-03-18
614,9,9731.384179,2013-03-18
615,60,13222.00509,2013-03-18
616,103,10214.49718,2013-03-18
617,3,738.660803,2013-03-19
618,5,937.293513,2013-03-19
619,6,16253.62886,2013-03-19
620,7,34841.60108,2013-03-19
621,8,18793.13031,2013-03-19
622,9,9707.911153,2013-03-19
623,60,13165.36436,2013-03-19
624,103,10214.3927,2013-03-19
625,3,739.694436,2013-03-20
626,5,943.788603,2013-03-20
627,6,16210.78461,2013-03-20
628,7,34471.74923,2013-03-20
629,8,18766.86679,2013-03-20
630,9,9677.144408,2013-03-20
631,60,13147.56972,2013-03-20
632,103,10216.25576,2013-03-20
633,3,743.829478,2013-03-21
634,5,941.044514,2013-03-21
635,6,16170.09911,2013-03-21
636,7,34518.59413,2013-03-21
637,8,18721.66922,2013-03-21
638,9,9659.087921,2013-03-21
639,60,13120.88277,2013-03-21
640,103,10217.7338,2013-03-21
641,3,744.659118,2013-03-22
642,5,948.064295,2013-03-22
643,6,16139.23023,2013-03-22
644,7,34615.72997,2013-03-22
645,8,18772.93935,2013-03-22
646,9,9651.879195,2013-03-22
647,60,13130.68611,2013-03-22
648,103,10218.94592,2013-03-22
649,3,744.579738,2013-03-23
650,5,947.962029,2013-03-23
651,6,16139.60866,2013-03-23
652,7,34611.9458,2013-03-23
653,8,18771.73708,2013-03-23
654,9,9651.928777,2013-03-23
655,60,13130.35038,2013-03-23
656,103,10219.59387,2013-03-23
657,3,744.500367,2013-03-24
658,5,947.859774,2013-03-24
659,6,16140.10108,2013-03-24
660,7,34608.16205,2013-03-24
661,8,18770.55337,2013-03-24
662,9,9652.026443,2013-03-24
663,60,13130.07189,2013-03-24
664,103,10220.24781,2013-03-24
665,3,744.421004,2013-03-25
666,5,947.757531,2013-03-25
667,6,16140.56721,2013-03-25
668,7,34604.37871,2013-03-25
669,8,18769.37479,2013-03-25
670,9,9652.115925,2013-03-25
671,60,13129.7583,2013-03-25
672,103,10220.87083,2013-03-25
673,3,746.455593,2013-03-26
674,5,945.627547,2013-03-26
675,6,16324.16219,2013-03-26
676,7,34741.51064,2013-03-26
677,8,18885.44906,2013-03-26
678,9,9741.610525,2013-03-26
679,60,13219.72265,2013-03-26
680,103,10231.63087,2013-03-26
681,3,748.608906,2013-03-27
682,5,954.597227,2013-03-27
683,6,16305.48859,2013-03-27
684,7,34725.04739,2013-03-27
685,8,18913.98648,2013-03-27
686,9,9735.617232,2013-03-27
687,60,13214.96919,2013-03-27
688,103,10230.12284,2013-03-27
689,3,748.528897,2013-03-28
690,5,954.494216,2013-03-28
691,6,16305.84618,2013-03-28
692,7,34721.26461,2013-03-28
693,8,18912.67316,2013-03-28
694,9,9735.606792,2013-03-28
695,60,13214.81034,2013-03-28
696,103,10230.96524,2013-03-28
697,3,748.448896,2013-03-29
698,5,954.391216,2013-03-29
699,6,16306.23946,2013-03-29
700,7,34717.48225,2013-03-29
701,8,18911.36005,2013-03-29
702,9,9735.612165,2013-03-29
703,60,13214.64108,2013-03-29
704,103,10231.8077,2013-03-29
705,3,748.368904,2013-03-30
706,5,954.288228,2013-03-30
707,6,16306.63311,2013-03-30
708,7,34713.70031,2013-03-30
709,8,18910.05877,2013-03-30
710,9,9735.616581,2013-03-30
711,60,13214.48242,2013-03-30
712,103,10232.67307,2013-03-30
713,3,748.288921,2013-03-31
714,5,954.18525,2013-03-31
715,6,16306.99565,2013-03-31
716,7,34709.91878,2013-03-31
717,8,18908.75885,2013-03-31
718,9,9735.609991,2013-03-31
719,60,13214.31938,2013-03-31
720,103,10233.51563,2013-03-31
721,3,744.295471,2013-04-01
722,5,946.158768,2013-04-01
723,6,16254.9588,2013-04-01
724,7,34692.88652,2013-04-01
725,8,18862.54237,2013-04-01
726,9,9708.078216,2013-04-01
727,60,13176.68883,2013-04-01
728,103,10237.09211,2013-04-01
729,3,741.775219,2013-04-02
730,5,947.289352,2013-04-02
731,6,16238.89149,2013-04-02
732,7,34546.45904,2013-04-02
733,8,18827.61525,2013-04-02
734,9,9696.468676,2013-04-02
735,60,13161.78159,2013-04-02
736,103,10237.99511,2013-04-02
737,3,743.709378,2013-04-03
738,5,940.723153,2013-04-03
739,6,16206.38927,2013-04-03
740,7,34093.02164,2013-04-03
741,8,18597.63979,2013-04-03
742,9,9662.378053,2013-04-03
743,60,13075.39983,2013-04-03
744,103,10240.2274,2013-04-03
745,3,748.717598,2013-04-04
746,5,946.99366,2013-04-04
747,6,16188.28635,2013-04-04
748,7,34385.02043,2013-04-04
749,8,18699.70521,2013-04-04
750,9,9668.427459,2013-04-04
751,60,13107.61462,2013-04-04
752,103,10241.91285,2013-04-04
753,3,750.632556,2013-04-05
754,5,943.051164,2013-04-05
755,6,16243.48218,2013-04-05
756,7,34288.82403,2013-04-05
757,8,18685.22543,2013-04-05
758,9,9689.698854,2013-04-05
